,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
G61,0.14518029999999998,0.08833839999999997,0.0427156,0.0823232,0.1148875,0.1584309,0.1291637,0.1127652,0.1103025,0.0813171,0.0878618,0.0985283,0.1634303,0.0817336,0.036161,0.16742839999999998,0.1866658,0.018991,0.19695,0.15097,0.1969288,0.1869323,0.0450416,0.030985200000000008,0.15058470000000002,0.0633005,0.14690720000000002,0.0906157,0.1051501,0.0408935,0.0444935,0.1110474,0.0406677,0.1400138,0.1070036,0.1451917,0.1227391,0.105636,0.0673763,0.1186129,0.098883,0.154377,0.1320124,0.1599266,0.14667439999999998,0.060555999999999985,0.168578,0.17088,0.1043731,0.0695915,0.0221902,0.0793635,0.0597991,0.1179003,0.17627379999999998,0.0604716,0.041006400000000005,0.15164270000000002,0.022699200000000003,0.0516256,0.1287139,0.0764898,0.128851,0.022613,0.0806466,0.1777442,0.16327750000000002,0.0307166,0.0646745,0.2239205,0.2062732,0.0457232,0.0305154,0.0972529,0.1720608,0.0281028,0.0730654,0.1085605,0.0417421,0.0586524,0.2022791,0.1599567,0.134867,0.154871,0.1290896,0.044029,0.1352711,0.016242,0.0696437,0.1861544,0.0192688,0.0377144,0.0832697,0.0299714,0.1728158,0.0,0.1419415,0.163323,0.1811559,0.135305
G62,0.4989664000000001,0.5546542,0.7172615999999999,0.5385428000000001,0.3968711,0.6160969000000001,0.546551,0.5739624,0.6843954000000001,0.6631694,0.6012341,0.3328167,0.6939584,0.17734,0.4324309,0.668656,0.6389535,0.6117630000000001,0.4953525,0.7371869000000001,0.3289751,0.6487681,0.5497658000000001,0.6163584,0.4593597,0.1750605,0.5947361999999999,0.5727303,0.6657845,0.5323319999999999,0.5690334,0.6653081,0.6014288000000001,0.518914,0.4132817,0.4518974,0.5996228,0.4032648,0.4861748,0.6417339,0.5447092,0.6015305000000001,0.4177462000000001,0.5036314000000001,0.5234552,0.5937266,0.6572618,0.6630885999999999,0.509568,0.5795453,0.6206984999999999,0.5202545,0.248076,0.6631098000000001,0.4727363000000001,0.5416641999999999,0.5250335999999999,0.5940669,0.2931439,0.5483617,0.6585335999999999,0.6169107,0.6022869000000001,0.5086202000000001,0.6347868,0.5359063000000001,0.7387126,0.2410333,0.5946347,0.4845838,0.6266729,0.4991269,0.6282536999999999,0.4493566,0.4819612,0.32198140000000003,0.6461081999999999,0.5943466,0.4149385,0.3422124,0.4543464,0.27132940000000005,0.5392121,0.483929,0.4456479,0.7038295,0.5791588000000001,0.6864127,0.5580545,0.1820333,0.6449826999999999,0.700838,0.7066343,0.5575129,0.5565427,0.484418,0.3024692,0.2301959,0.6719139000000001,0.6031333999999999
G63,0.3486249,0.4307746,0.1840231,0.287612,0.3165068,0.4650809,0.303521,0.0693465,0.3823068,0.1487417,0.2541801,0.5499771,0.4839139,0.2082604,0.481707,0.5000764,0.23346220000000004,0.3998319,0.2078236,0.0178734,0.1300551,0.3647743,0.3851236,0.3954638,0.3053544,0.4612335,0.4864978,0.4876224,0.469058,0.3511263,0.2157274,0.5235563,0.3254191,0.049183099999999993,0.2910948,0.3782907,0.3592187,0.3775427,0.2029082,0.2107148,0.179979,0.4601199,0.273181,0.3677895,0.4809977,0.4353194,0.35959309999999994,0.2425223,0.4221558,0.4284742,0.4199862,0.3667887,0.3916159,0.4211621,0.4208938,0.325885,0.397017,0.412291,0.2685988,0.4587166,0.231466,0.2543727,0.3950351,0.3176038,0.5715483,0.3081689,0.3314337,0.0991613,0.374952,0.4510189000000001,0.130964,0.5460973000000001,0.1678106,0.3893991,0.3940284,0.3838487,0.4410129,0.4331517,0.2638096,0.374766,0.6269521,0.3430433,0.3850114,0.3673386,0.4118217000000001,0.3368354,0.3031062,0.33525,0.1757441,0.2383425,0.2988294,0.3822655,0.3783223,0.34499650000000004,0.3285396,0.389599,0.3129082,0.3773185,0.434959,0.4889676
G64,0.6908935,0.5699938,0.5486325,0.5726944,0.541888,0.6087129,0.7426329,0.6046515,0.5197595,0.6471935999999999,0.7353566,0.6313634,0.5545374,0.6647321999999999,0.6349332,0.5458472,0.6282812,0.6086504,0.6208628,0.544049,0.5684254,0.5363826,0.6537630999999999,0.5773505999999999,0.6536831999999999,0.6328608,0.5006543,0.568481,0.707676,0.5748433000000001,0.6787072,0.5681614,0.5178924,0.5724143,0.6494982,0.6379678000000001,0.5585539,0.6565538000000001,0.5851058000000001,0.5614871,0.610858,0.6096978,0.5609991999999999,0.5320678000000001,0.674875,0.6822888,0.5284871,0.6478147,0.6180661999999999,0.5487813,0.6592026,0.5606542,0.600061,0.6673805,0.5789531,0.6629536,0.5812366999999999,0.5593775,0.5920943000000001,0.7203514,0.6491204,0.6605316999999999,0.4907997,0.6593507,0.5432499,0.6158613000000001,0.6123108,0.5930571,0.6482321999999999,0.5674716,0.5235029999999999,0.5669069999999999,0.7512083,0.6524575,0.526111,0.6386497,0.6594079,0.6978535,0.6222429,0.7515065,0.5797787,0.5648346,0.6053662,0.3603866,0.5797513000000001,0.6597221,0.6831517,0.5789634,0.5825326,0.6520078,0.7096124,0.6775682,0.7029138,0.7023284000000001,0.5807114000000001,0.6419938000000001,0.7022116,0.5235837999999999,0.6136433000000001,0.6674988000000001
G65,0.0757403,0.0998204,0.2520993,0.1064691,0.0445328,0.2565113,0.23671220000000004,0.1007659,0.0874181,0.1888835,0.08996060000000003,0.027718400000000004,0.1387342,0.06555830000000001,0.137845,0.1599183,0.1361684,0.06762439999999999,0.1239019,0.0449213,0.1741075,0.0375365,0.036724300000000015,0.0790443,0.2777796,0.1183121,0.13385139999999998,0.0392205,0.05683070000000001,0.203364,0.109841,0.1195802,0.2067466,0.024738,0.0310998,0.0,0.1077271,0.26947459999999995,0.0430585,0.3343473,0.0445257,0.0754225,0.1066892,0.1563779,0.2240995,0.1032138,0.0986134,0.1248264,0.06899889999999999,0.1710461,0.2385645,0.0220833,0.14074,0.1068613,0.0855115,0.2934065,0.0433964,0.2604784,0.1520182,0.1111007,0.1947743,0.175691,0.08797239999999999,0.1030988,0.06370509999999999,0.10979160000000003,0.08949839999999999,0.1683683,0.0376799,0.0345565,0.0994377,0.2778796,0.0527641,0.15167460000000002,0.2139909,0.1563142,0.057885,0.203024,0.06796239999999999,0.2045303,0.1815341,0.07548200000000001,0.054323300000000005,0.0416588,0.1595458,0.1290037,0.08136449999999999,0.2763298,0.23043690000000006,0.14190940000000002,0.0901525,0.2641482,0.0943693,0.08556,0.15278239999999998,0.1195516,0.2179146,0.0358726,0.0578738,0.3146672
G66,0.1203233,0.110096,0.17563810000000002,0.0451675,0.1097705,0.0951895,0.1069864,0.0635222,0.06641010000000001,0.030829900000000007,0.0987796,0.0732043,0.0793713,0.0506769,0.0653113,0.016562900000000002,0.139782,0.1247236,0.0541999,0.0262426,0.0236405,0.13170679999999998,0.042192900000000005,0.06232180000000001,0.0178966,0.1080116,0.0186064,0.037771,0.0317252,0.0680419,0.0938466,0.1065695,0.1052793,0.07912999999999999,0.0191531,0.0836258,0.1046435,0.0890485,0.0755326,0.0409039,0.0212711,0.1142376,0.0763586,0.1050845,0.0929541,0.100429,0.0651485,0.0975109,0.15869339999999998,0.026272000000000004,0.1367902,0.14738310000000002,0.090629,0.105034,0.0528179,0.0518214,0.11222089999999997,0.0767145,0.0878409,0.1081608,0.1412501,0.0500191,0.033471,0.0279053,0.0982783,0.0721044,0.0240388,0.0166201,0.1008494,0.1032141,0.1146889,0.0577051,0.1265079,0.0271769,0.1119406,0.0271469,0.06880089999999997,0.1223399,0.08140019999999999,0.0956975,0.13230699999999998,0.07456289999999999,0.0783735,0.0971516,0.122744,0.1105819,0.1158729,0.0867595,0.1237605,0.1054027,0.1139864,0.031304700000000005,0.033543199999999995,0.0221806,0.1053076,0.0962921,0.14029070000000002,0.0218863,0.0290908,0.0634841
G67,0.1991186,0.2646031,0.1040949,0.0146645,0.0852196,0.0034698,0.0322812,1.6e-05,0.2178891,0.2175193,0.30569250000000003,0.0016940999999999998,0.1338193,0.2287184,0.0006718,0.1391405,0.1567478,0.0001294,0.1449376,0.1443665,0.2084373,0.1094218,0.2592915,0.2656593,6.91e-05,0.2136268,0.2264549,0.0007571,0.1415655,0.079078,0.2369213,0.12531889999999998,0.2350049,0.1546193,0.2772952,0.2764203,0.0612568,0.2542972,6.2e-05,4.25e-05,0.2222401,0.0849911,0.1809051,0.000544,0.30302490000000004,0.2363319,0.2610678,0.1650432,0.1601548,0.00025610000000000005,0.099804,0.1827722,0.221005,8.98e-05,0.0014619,0.1767317,0.1592691,0.002231,0.2585484,0.20549650000000005,0.0957891,0.1250777,0.2202692,0.2288654,0.004418600000000001,0.0531432,0.0199843,0.06501309999999999,0.2468384,0.0004454,2.55e-05,0.2518018,0.1348326,0.1810279,0.0369668,1.7199999999999998e-05,0.1369938,0.0700107,0.301736,0.1969382,0.16552779999999995,0.2277725,0.1331805,0.14853139999999998,0.1472874,0.266169,0.1468154,0.2218751,0.2123091,0.13415,0.222827,0.097131,0.0013064,0.2064394,0.0001164,0.0003267,0.0854806,0.1781531,0.0945179,0.07430650000000001
G68,0.1901178,0.1253444,0.2822927,0.1044641,0.1102981,0.1256711,0.165839,0.1726272,0.12439949999999997,0.1445342,0.1128528,0.1262447,0.1204049,0.0573092,0.0249891,0.1373646,0.1569887,0.1828702,0.14805420000000002,0.1026077,0.14534129999999998,0.0992397,0.1208009,0.1021554,0.15460320000000002,0.2324533,0.0809097,0.1908229,0.1442395,0.1602779,0.0893948,0.1416179,0.1507779,0.1756585,0.1870951,0.0761157,0.17242979999999994,0.2266749,0.1332789,0.1491811,0.0558139,0.1529855,0.1587942,0.196357,0.0932715,0.1748335,0.1115477,0.1266151,0.1813824,0.05067,0.0813734,0.2113814,0.1977188,0.0839492,0.1525664,0.1412015,0.137714,0.1888975,0.1574439,0.1406177,0.16570829999999998,0.0876339,0.1365853,0.0845744,0.20874070000000006,0.2222907,0.1446149,0.1307433,0.16005239999999998,0.1400283,0.1296873,0.14919079999999998,0.1900527,0.1479564,0.1886014,0.12209269999999997,0.1218892,0.1498608,0.1497957,0.1164884,0.1838232,0.215913,0.1488747,0.0799263,0.2194899,0.1993019,0.1042058,0.1557451,0.1632063,0.16949660000000005,0.1441782,0.1791559,0.2012666,0.13230079999999994,0.1093052,0.1328631,0.2038935,0.1902966,0.1694599,0.1176897
G69,0.0950523,0.0977334,0.2549355,0.0483434,0.3150511,0.3018335,0.0841097,0.0634795,0.4330972,0.0740113,0.0303423,0.1447192,0.1289959,0.036475,0.1406559,0.2097059,0.1139065,0.1420455,0.039094300000000005,0.053545400000000014,0.1653786,0.1156577,0.1163518,0.1599844,0.1635615,0.0846978,0.1371807,0.2066133,0.1790091,0.1582957,0.098547,0.1445982,0.2551816,0.0957515,0.0914625,0.06690750000000001,0.1283211,0.1286972,0.1448906,0.0491912,0.1312381,0.2935483,0.1253928,0.0216292,0.0979102,0.0438471,0.1109171,0.0372087,0.0995607,0.1086639,0.0542894,0.1682026,0.3709742,0.033998400000000005,0.1001492,0.1761284,0.0220237,0.1987286,0.0366078,0.1747963,0.159056,0.2459544,0.0562144,0.1390742,0.1367703,0.1714437,0.0804054,0.1620314,0.056419900000000016,0.1502277,0.115161,0.0644373,0.0949879,0.1625957,0.1089404,0.1270796,0.1415701,0.0322644,0.15283829999999998,0.17641279999999998,0.0915681,0.1029254,0.08172560000000001,0.5299012,0.06448440000000001,0.0634073,0.2035732,0.0975043,0.08532260000000001,0.0984789,0.0631134,0.0404358,0.0823956,0.2464116,0.2027707,0.1147318,0.14183099999999998,0.13854729999999998,0.0503326,0.1873104
G70,0.1623865,0.1223732,0.0715437,0.0178858,0.1090104,0.028360700000000006,0.032039599999999994,0.0669607,0.1079214,0.0963527,0.0118725,0.0179627,0.1260583,0.013495600000000002,0.15309089999999995,0.0472577,0.14736629999999998,0.6497948,0.16790270000000002,0.0197635,0.110382,0.4700106,0.0529877,0.030916900000000008,0.045461199999999986,0.3300479,0.1793887,0.1581475,0.4057247000000001,0.1891233,0.0838832,0.1850571,0.087866,0.0645873,0.029810400000000008,0.2049228,0.0685557,0.1360054,0.08861580000000001,0.017460200000000002,0.17228210000000002,0.0988686,0.28725100000000003,0.0173794,0.06944299999999999,0.016433700000000002,0.0568937,0.1243108,0.3111868,0.1475467,0.4136602,0.0363765,0.05487080000000001,0.0903251,0.1222634,0.0122682,0.043428,0.017135900000000003,0.1178995,0.017059900000000003,0.0366334,0.1356711,0.008264299999999999,0.1386562,0.316044,0.2621373,0.0572939,0.0234287,0.5495701,0.007572800000000002,0.5918302,0.0150266,0.1355804,0.0438471,0.7508275,0.1114096,0.076672,0.28494990000000003,0.0178018,0.039339,0.3037085,0.0130868,0.008532,0.013386000000000002,0.5176406,0.0271572,0.054161,0.2782755,0.034729699999999995,0.024421900000000003,0.1192437,0.0078069,0.051452,0.4825126,0.068201,0.18848270000000006,0.5523786,0.0167607,0.185406,0.0195928
G71,0.7129194999999999,0.5126932,0.4220788,0.6733355,0.6019153,0.4380396,0.4634806,0.508538,0.593478,0.5398866,0.5629996,0.5012969,0.4766011,0.5546116999999999,0.5781708999999999,0.3926287000000001,0.4751899000000001,0.6761686,0.4785015,0.4886955,0.4719134,0.5293637,0.5173848,0.5079691,0.54869,0.5586576999999999,0.5498771,0.4646821,0.5401588,0.6061998000000001,0.5047598,0.5840528,0.59724,0.5621829,0.5883911000000001,0.5938405999999999,0.5379438,0.6018475999999999,0.5490279,0.4993039000000001,0.6089903,0.4073352,0.6811119999999999,0.4846234,0.463524,0.5734855999999999,0.624317,0.5712563,0.4363851,0.5670607,0.4652038,0.5373524000000001,0.5395807,0.5499746999999999,0.6250853,0.4778254,0.5932149,0.4879232,0.5555019,0.5128444999999999,0.4907907,0.5767175,0.5323449,0.5752835000000001,0.579128,0.5177823,0.6079114000000001,0.5994639,0.5196365,0.5478824999999999,0.5399889,0.5326755,0.5159236,0.538684,0.4806092000000001,0.6283241,0.664881,0.5162824,0.4396853,0.4944323000000001,0.5222458,0.4217760999999999,0.5456937,0.4851282,0.5462949,0.5488526,0.5860978,0.5013162999999999,0.5609672,0.3831054,0.4626162,0.5165635999999999,0.552845,0.6431863,0.4909223,0.6102466,0.5802642,0.6000433000000001,0.4593388,0.5345356
G72,0.1814225,0.3174366,0.254116,0.2306443,0.2544263,0.13748120000000005,0.15271529999999994,0.3341545,0.25895830000000003,0.2538957000000001,0.1795349,0.1953705,0.241022,0.1971656,0.34493870000000004,0.1307684,0.2614877,0.3584202,0.3104581,0.30076970000000003,0.2822298,0.312322,0.2713877,0.2894773,0.1614678,0.3313393,0.1567988,0.2108269,0.3274951,0.2102505,0.353577,0.29056350000000003,0.2487729,0.303691,0.1896006,0.2359057,0.2405632,0.1710129,0.2381926,0.2120366,0.1954212,0.1293345,0.248635,0.070117,0.2781178,0.2942293,0.2608049,0.3086398,0.2812342,0.2627315,0.4654771,0.2445427,0.1213113,0.2268635,0.2341552,0.1930561,0.2887139,0.1977815,0.1521144,0.2526408,0.3267139,0.2417898,0.23649070000000005,0.2305381,0.0916479,0.245806,0.17460179999999995,0.1562151,0.4481089,0.25147420000000004,0.3932856,0.2849389,0.2332138,0.1727987,0.4551712000000001,0.2585075,0.1191323,0.1719882,0.2390668,0.27358150000000003,0.293825,0.097264,0.2182956,0.2570359,0.4757351,0.2276375,0.2383859,0.3762927,0.3302215,0.3692359000000001,0.2270585,0.2190328,0.25080810000000003,0.381072,0.30036840000000004,0.34832470000000004,0.5639868,0.06111990000000001,0.3947141,0.28127529999999995
G73,0.1672202,0.3804164,0.08621000000000001,0.0491664,0.0516177,0.103964,0.0740978,0.233738,0.016806599999999998,0.0264758,0.3775468,0.0946723,0.05884540000000001,0.0269407,0.31123320000000004,0.0184048,0.18056770000000005,0.0304699,0.2331068,0.1238626,0.2820528,0.0544835,0.0360362,0.1107678,0.32073270000000004,0.28538040000000003,0.0476767,0.1599059,0.2587648,0.4534156,0.29197929999999994,0.1816139,0.0718001,0.17194520000000002,0.0162815,0.4692529,0.049701,0.1176068,0.3395155,0.13282850000000002,0.0269412,0.3412771,0.0458826,0.2089842,0.2626329,0.0350474,0.2539616,0.0332834,0.125102,0.0414777,0.2875726,0.2250078,0.3000642,0.0711929,0.4141649000000001,0.122753,0.226913,0.4006345,0.3289634,0.0254704,0.2903274,0.0398273,0.236311,0.087788,0.1664777,0.20816550000000006,0.3701366,0.35221790000000003,0.0012414,0.0739454,0.0359599,0.0265717,0.122723,0.1398843,0.2031626,0.14084520000000006,0.3925646,0.2621009,0.0392855,0.079962,0.1777751,0.472909,0.027799,0.13706870000000002,0.0647801,0.335219,0.2965204,0.1980433,0.1454858,0.1886585,0.028623400000000007,0.136228,0.06187919999999999,0.042561199999999993,0.2574917,0.0450705,0.1694196,0.017562400000000002,0.0532789,0.06661639999999999
G74,0.5294563,0.4482228,0.5258046,0.1772902,0.1870565,0.1788045,0.5273302,0.4420767,0.3447655,0.06766939999999999,0.4199934,0.4773917,0.33443340000000005,0.3287193,0.469307,0.4440838,0.3794792,0.12972460000000002,0.2173413,0.1612537,0.10553310000000002,0.4287477,0.2474297,0.5212994000000001,0.126776,0.4907887,0.3884734,0.074327,0.4081993,0.0256405,0.2511593,0.1123496,0.5500324000000001,0.2358982,0.2032863,0.169989,0.28787820000000003,0.07161849999999999,0.0643657,0.097498,0.17555479999999998,0.3444459,0.4464422000000001,0.3725825999999999,0.5279818000000001,0.0857539,0.3348528,0.08476619999999999,0.6307943,0.0872198,0.3931557,0.272161,0.4986037,0.6383996999999999,0.0966681,0.3600638,0.3302124,0.30074270000000003,0.2030207,0.4261102,0.6239486999999999,0.06048310000000001,0.2053562,0.3811412,0.5326002,0.2728436,0.7069270000000001,0.0513047,0.1093238,0.0410141,0.3853693,0.2326643,0.506038,0.4335279,0.35220759999999995,0.4230391,0.4014924,0.5565614000000001,0.3595979,0.10355430000000003,0.5956608,0.5861795,0.5706760999999999,0.029854900000000007,0.5868979,0.4527068,0.4157123,0.25726750000000004,0.5391688,0.2107456,0.1072759,0.0458792,0.6228094,0.5003965,0.3514152,0.4281629,0.557754,0.2063904,0.4270257000000001,0.3003281
G75,0.2730594,0.5230348,0.4254066,0.6306371999999999,0.617101,0.7025473000000001,0.6210851,0.3678238,0.738491,0.5837625,0.6860696999999999,0.6169226,0.7362444,0.6659188,0.6068498,0.4895312,0.33795820000000004,0.6434911999999999,0.5615992,0.62365,0.2319865,0.3545961,0.6572501000000001,0.5704109,0.3908192,0.5561619999999999,0.6240143,0.7725396,0.7601595999999999,0.6130793000000001,0.5746249,0.3550089,0.6100167,0.560656,0.6543649,0.6479047,0.6637536999999999,0.5969346,0.6223453,0.411876,0.6578828,0.206252,0.6464525999999999,0.6709311,0.5140007000000001,0.617524,0.3935168,0.4386838,0.6720418,0.6022898,0.6355969,0.5163938,0.5999802,0.435209,0.6446585,0.6568282,0.6557356,0.8193033000000002,0.7141940999999999,0.6255050999999999,0.5852658000000001,0.7465208000000001,0.5817346999999999,0.602132,0.5740851,0.4799077000000001,0.4274063,0.7043156999999999,0.5888268,0.7458647,0.6121671,0.3285956,0.7094855999999999,0.6405409000000001,0.636146,0.5369921999999999,0.6573996999999999,0.4575036,0.4945452,0.3290416,0.5597774999999999,0.4323277,0.4310213,0.6295430999999999,0.572296,0.5826533,0.6098486999999999,0.4087134,0.2915216,0.2529806,0.3306683,0.5450029000000001,0.5223514,0.4912758,0.5998806,0.6324194000000001,0.5898829000000001,0.5795278,0.6931736999999999,0.2087434
G76,0.0007127,0.0033451,0.1016141,0.0021535,0.0002849,0.0282184,4.45e-05,0.1846935,0.230985,0.3731275,0.0009344,0.3248186,0.2013637,0.2549478,0.0750228,0.0084431,0.0013198,0.0004636,0.0013898,0.0002483,0.0014745,0.0677459,0.1035975,0.0001228,0.0883635,0.0132008,0.339849,0.0003397,0.2048426,0.5912314999999999,0.0102228,1.44e-05,8.209999999999999e-05,4.93e-05,0.00030460000000000003,0.21130370000000004,0.0006452000000000001,0.4210806,0.015111700000000004,0.0004235000000000001,0.29753040000000003,0.1859958,0.0061898000000000005,0.076431,0.0001189,0.0014173,0.3398277,0.3253373,0.0002241,0.1590124,0.1265493,0.12644080000000002,0.2458762,0.3430506,0.4075104000000001,0.001136,0.0026236,0.3726394,0.4177403,0.2116583,0.2009811,0.07208510000000001,0.3778874,0.2847868,0.0286743,5.45e-05,0.0344757,0.1995023,0.0073565,0.1075849,0.0005476,0.215007,0.0001791,0.18517020000000006,0.0735453,0.2112234,0.0013646,0.0004885,0.0621639,0.2663987,5.260000000000001e-05,0.0013141,0.0001401,0.1674094,0.1208639,0.0039197,0.0037096,0.3836976,0.0012025,0.0010468,0.0430597,0.1122079,0.1348679,0.0001779,0.0008673,3.5e-05,0.0002359,0.0011498,0.0119339,0.0003419
G77,0.5315683000000001,0.3799399000000001,0.227722,0.416721,0.403414,0.1557085,0.118975,0.25792020000000004,0.5018222999999999,0.1502641,0.5230551999999999,0.513512,0.1706879,0.5078452999999999,0.2937976,0.3342876,0.5091099,0.4130493,0.5000071,0.4926251,0.2859416,0.5446923,0.51769,0.4433138,0.1675593,0.398818,0.324484,0.6108087,0.31441040000000003,0.3467333,0.4968392,0.3972747,0.3328036,0.6426659,0.3620487,0.0985607,0.4332677,0.1937042,0.4578718,0.0746308,0.5220592000000001,0.3891825999999999,0.326356,0.1288937,0.1758031,0.3584368,0.4836409,0.3377685,0.3680204,0.3595219,0.2151049,0.3712237,0.3264045,0.3921879,0.31265740000000003,0.1641331,0.2200538,0.2713915,0.5447808000000001,0.1331385,0.4577402,0.3972492,0.4398981,0.4862425,0.4440949000000001,0.4314163,0.6293019,0.2496434,0.5281384,0.5040395999999999,0.1440506,0.27337100000000003,0.3951274,0.3980523,0.2051379,0.194829,0.4536395,0.3843127,0.4173753,0.2475334,0.34432729999999995,0.5462197,0.5430235999999999,0.3766849,0.1242005,0.3412027,0.3986797,0.3529137,0.303626,0.24444520000000006,0.4615234,0.0920344,0.3948969,0.3409029000000001,0.2189183,0.2602007,0.5736258000000001,0.5101015,0.5034558,0.2196081
G78,0.0614953,0.07755160000000001,0.180159,0.4923638,0.4863175,0.5369596999999999,0.0698317,0.45274,0.0896618,0.0759327,0.2237862,0.012733,0.5914326999999999,0.0360165,0.0685613,0.094335,0.29879140000000004,0.051608400000000006,0.1847872,0.2263384,0.4805241,0.3339503,0.3699914,0.1755808,0.1629472,0.4268367,0.1639586,0.2697487,0.220086,0.013623500000000002,0.1367922,0.1168722,0.3327372,0.2039763,0.1031781,0.0766002,0.0751057,0.061773,0.0750834,0.1121824,0.2789552,0.1136268,0.4857092000000001,0.13948970000000002,0.1040855,0.4346132,0.1312271,0.0878514,0.0699722,0.220107,0.4411764,0.1188703,0.06626489999999999,0.0904693,0.2257708,0.1982791,0.1640289,0.1589401,0.1590137,0.049019199999999985,0.087975,0.3830085,0.3056109,0.2944599,0.08540060000000001,0.356933,0.0860342,0.3976943,0.0522156,0.0475341,0.1041776,0.5573298000000001,0.4405681,0.4323081,0.2683401,0.08688739999999999,0.2314085,0.08551080000000001,0.1171232,0.08616180000000001,0.13907429999999998,0.2225386,0.16858099999999998,0.1451291,0.200074,0.2258312,0.3904663,0.3599065,0.06501799999999999,0.2708246,0.08654049999999999,0.1046253,0.0300894,0.1963722,0.516295,0.2238954,0.2744809,0.385059,0.29216570000000003,0.0754583
G79,0.6570590000000001,0.5748124,0.6359818,0.555855,0.5592793,0.4593586,0.6790616,0.5530305999999999,0.6119168,0.4867766,0.15827929999999998,0.6080335,0.6448608,0.4339935,0.6513770000000001,0.5697143,0.656184,0.1973218,0.5355469,0.2728396,0.5354473000000001,0.7342514,0.5335049,0.0828871,0.3531483,0.4128597,0.5123076,0.6980844,0.6770125,0.5892024,0.571227,0.6557015,0.5654271,0.57109,0.4326358,0.5348066,0.4685765,0.3664628,0.5577810000000001,0.6287921999999999,0.6915864,0.7593057,0.6106583999999999,0.5919333999999999,0.6706565,0.5669661,0.6197772,0.5683366999999999,0.644309,0.6197504,0.27564540000000004,0.6289031,0.5236052,0.4762216,0.5473796,0.4999132000000001,0.5636521,0.6483118,0.6639892,0.6032935,0.4765784000000001,0.5827375,0.31399340000000003,0.7217039000000001,0.3566213,0.7087535,0.7046314,0.5362533,0.2803256,0.4616762,0.6170816,0.6981934000000001,0.5891579,0.4486152,0.5462982,0.2513865,0.6931161,0.4014283,0.5859795,0.6305504,0.6559967,0.7136029,0.374691,0.4384391,0.7006397,0.6218393,0.606005,0.5371239000000001,0.5130938,0.6710274,0.6573093000000001,0.4978033,0.6429329,0.3532213,0.7116932,0.2500895,0.7022518,0.5350314,0.6451085999999999,0.1986072
G80,0.4556158,0.4848514,0.464503,0.4163225,0.5530522,0.5111111,0.4060527,0.4272460999999999,0.4717914000000001,0.2079913,0.2609524,0.2182856,0.52455,0.5633491,0.4541646,0.4812013,0.4236617,0.6544125,0.4597764,0.6356966,0.5390621999999999,0.5281847,0.5093852,0.5410348,0.0058037,0.5099425999999999,0.0898272,0.4541673,0.3853075,0.4071861,0.5126812,0.4998841,0.30411220000000005,0.6338509,0.5110887,0.5454329000000001,0.3822732,0.492059,0.4527749,0.2087972,0.5349668000000001,0.6075701,0.4136078,0.1831025,0.1644594,0.4622254,0.499287,0.3530855,0.6891626999999999,0.4018228,0.1129098,0.5189295,0.5288644,0.607943,0.39931,0.2665344,0.6604375,0.4434946,0.5649795999999999,0.4997872,0.4506018,0.6216731,0.4791846,0.708304,0.5619625,0.4969404000000001,0.5216413,0.5928345,0.5722764,0.6087038,0.5214013,0.6019854,0.5001091,0.6447176,0.4909587,0.7326446999999999,0.5944636999999999,0.5256196,0.4905137,0.5060809000000001,0.5401831,0.5419568,0.5360548,0.5220674,0.4919018,0.5693342,0.52246,0.5455177,0.4466113,0.4374965,0.5258286,0.2899213,0.5124871,0.6082465,0.5104148000000001,0.4833549,0.5026824000000001,0.4208723,0.4141508,0.4490668
